action
[4, 59, 58, 60, 87, 7, 99, 6, 2760, 33, 3545]
[4, 59, 58, 60, 2761, 7, 606, 6, 2759, 33, 3553]
[4, 59, 58, 60, 2899, 7, 945, 6, 2896, 33, 3543]
[4, 59, 58, 60, 87, 7, 2557, 6, 150, 33, 3552]
[4, 59, 58, 60, 87, 7, 99, 6, 2816, 33, 3533]
[4, 59, 58, 60, 87, 7, 606, 6, 2888, 33, 3542]
[4, 59, 58, 60, 87, 7, 747, 6, 2886, 33, 3539]
[4, 59, 58, 60, 87, 7, 747, 6, 2887, 33, 3536]
[4, 59, 58, 60, 2889, 7, 2634, 6, 2885, 33, 3551]
[4, 59, 58, 60, 87, 7, 2681, 6, 1365, 33, 3550]
[4, 59, 58, 60, 1365, 7, 2674, 6, 2837, 33, 3549]
[4, 59, 58, 60, 87, 7, 1311, 6, 2838, 33, 3548]
[4, 59, 58, 60, 87, 7, 1038, 6, 2844, 33, 3538]
[4, 59, 58, 60, 2840, 7, 2493, 6, 1364, 33, 3544]
[4, 59, 58, 60, 2841, 7, 2672, 6, 2843, 33, 3541]
[4, 59, 58, 60, 87, 7, 99, 6, 2758, 33, 3529]
[4, 59, 58, 60, 1364, 7, 99, 6, 2845, 33, 3531]
[4, 59, 58, 60, 2839, 7, 1825, 6, 2846, 33, 3540]
[4, 59, 58, 60, 87, 7, 1316, 6, 1354, 33, 3554]
[4, 59, 58, 60, 1354, 7, 2644, 6, 1353, 33, 3547]
[4, 59, 58, 60, 87, 7, 99, 6, 876, 33, 3537]
[4, 59, 58, 60, 876, 7, 99, 6, 2853, 33, 3526]
[4, 59, 58, 60, 876, 7, 656, 6, 2848, 33, 3530]
[4, 59, 58, 60, 2852, 7, 2665, 6, 2849, 33, 3535]
[4, 59, 58, 60, 2851, 7, 99, 6, 2850, 33, 3532]
[4, 59, 58, 60, 1353, 7, 99, 6, 2764, 33, 3527]
[4, 59, 58, 60, 87, 7, 99, 6, 2716, 33, 3524]
[4, 59, 58, 60, 87, 7, 99, 6, 2714, 33, 3525]
[4, 59, 58, 60, 87, 7, 99, 6, 2734, 33, 3521]
[4, 59, 58, 60, 87, 7, 2504, 6, 580, 33, 3534]
[4, 59, 58, 60, 2847, 7, 656, 6, 2854, 33, 3523]
[4, 59, 58, 60, 2842, 7, 1322, 6, 1363, 33, 3528]
[4, 59, 58, 60, 87, 7, 99, 6, 2725, 33, 3517]
[4, 59, 58, 60, 87, 7, 606, 6, 2723, 33, 3519]
[4, 59, 58, 60, 87, 7, 99, 6, 2768, 33, 3511]
[4, 59, 58, 60, 87, 7, 1311, 6, 2722, 33, 3522]
[4, 59, 58, 60, 580, 7, 344, 6, 2705, 33, 3520]
[4, 59, 58, 60, 580, 7, 99, 6, 1355, 33, 3516]
[4, 59, 58, 60, 1355, 7, 99, 6, 2733, 33, 3518]
[4, 59, 58, 60, 580, 7, 99, 6, 2738, 33, 3515]
[4, 59, 58, 60, 580, 7, 99, 6, 2704, 33, 3509]
[4, 59, 58, 60, 2735, 7, 344, 6, 2717, 33, 3514]
[4, 59, 58, 60, 1363, 7, 99, 6, 2856, 33, 3510]
[4, 59, 58, 60, 87, 7, 99, 6, 2832, 33, 2460]
[4, 59, 58, 60, 87, 7, 945, 6, 2833, 33, 3508]
[4, 59, 58, 60, 87, 7, 606, 6, 2755, 33, 3496]
[4, 59, 58, 60, 87, 7, 344, 6, 1356, 33, 3507]
[4, 59, 58, 60, 87, 7, 99, 6, 2680, 33, 3503]
[4, 59, 58, 60, 1356, 7, 747, 6, 2830, 33, 3506]
[4, 59, 58, 60, 87, 7, 99, 6, 0, 33, 0]
[4, 59, 58, 60, 87, 7, 344, 6, 1339, 33, 3502]
[4, 59, 58, 60, 87, 7, 656, 6, 2812, 33, 3500]
[4, 59, 58, 60, 87, 7, 344, 6, 0, 33, 0]
[4, 59, 58, 60, 87, 7, 344, 6, 2799, 33, 3491]
[4, 59, 58, 60, 2813, 7, 1306, 6, 2811, 33, 3505]
[4, 59, 58, 60, 87, 7, 1038, 6, 0, 33, 0]
[4, 59, 58, 60, 87, 7, 99, 6, 0, 33, 0]
[4, 59, 58, 60, 87, 7, 1306, 6, 2884, 33, 3498]
[4, 59, 58, 60, 2753, 7, 2484, 6, 2752, 33, 3513]
[4, 59, 58, 60, 87, 7, 99, 6, 0, 33, 0]
[4, 59, 58, 60, 87, 7, 99, 6, 5453, 33, 0]
[4, 59, 58, 60, 87, 7, 1151, 6, 2241, 33, 3512]
[4, 59, 58, 60, 2241, 7, 344, 6, 0, 33, 0]
[4, 59, 58, 60, 87, 7, 2497, 6, 828, 33, 3504]
[4, 59, 58, 60, 828, 7, 99, 6, 0, 33, 0]
[4, 59, 58, 60, 87, 7, 1151, 6, 2822, 33, 3501]
[4, 59, 58, 60, 828, 7, 2685, 6, 2873, 33, 3499]
[4, 59, 58, 60, 828, 7, 2498, 6, 581, 33, 3497]
[4, 59, 58, 60, 87, 7, 1322, 6, 1359, 33, 3495]
[4, 59, 58, 60, 87, 7, 1038, 6, 1349, 33, 3494]
[4, 59, 58, 60, 1359, 7, 99, 6, 2802, 33, 3493]
[4, 59, 58, 60, 581, 7, 99, 6, 2860, 33, 3492]
[4, 59, 58, 60, 1349, 7, 1316, 6, 1348, 33, 3490]
[4, 59, 58, 60, 581, 7, 99, 6, 2861, 33, 3489]
[4, 59, 58, 60, 1348, 7, 99, 6, 2715, 33, 3488]
[4, 59, 58, 60, 581, 7, 99, 6, 2863, 33, 3487]
[4, 59, 58, 60, 581, 7, 99, 6, 2726, 33, 3486]
[4, 59, 58, 60, 87, 7, 99, 6, 2815, 33, 2459]
[4, 59, 58, 60, 0, 7, 0, 6, 0, 33, 0]
[4, 59, 58, 60, 87, 7, 945, 6, 5106, 33, 0]
[4, 59, 58, 60, 5106, 7, 656, 6, 0, 33, 0]
[4, 59, 58, 60, 87, 7, 747, 6, 0, 33, 0]
[4, 59, 58, 60, 5453, 7, 344, 6, 0, 33, 0]
[4, 13, 20, 12, 18, 15, 256, 17, 21, 3, 138, 16, 65, 2, 1, 14, 65]
[4, 13, 20, 12, 18, 15, 236, 17, 21, 3, 684, 16, 65, 2, 1, 14, 342]
[4, 13, 20, 12, 18, 15, 236, 17, 21, 3, 787, 16, 65, 2, 1, 14, 357]
[4, 13, 20, 12, 18, 15, 1313, 17, 21, 3, 786, 16, 65, 2, 1, 14, 26]
[4, 13, 20, 12, 18, 15, 1314, 17, 21, 3, 784, 16, 65, 2, 1, 14, 26]
[4, 13, 20, 12, 18, 15, 548, 17, 21, 3, 138, 16, 65, 2, 1, 14, 65]
[4, 13, 20, 12, 18, 15, 4667, 17, 24, 3, 29, 16, 84, 2, 1, 14, 23]
[4, 13, 20, 12, 18, 15, 4669, 17, 24, 3, 29, 16, 84, 2, 1, 14, 23]
[4, 13, 20, 12, 18, 15, 4015, 17, 24, 3, 29, 16, 273, 2, 1, 14, 23]
[4, 13, 20, 12, 18, 15, 4143, 17, 24, 3, 29, 16, 1821, 2, 1, 14, 23]
[4, 13, 20, 12, 18, 15, 4016, 17, 24, 3, 29, 16, 273, 2, 1, 14, 23]
[4, 13, 20, 12, 18, 15, 4500, 17, 24, 3, 29, 16, 2136, 2, 1, 14, 23]
[4, 13, 20, 12, 18, 15, 4676, 17, 24, 3, 29, 16, 84, 2, 1, 14, 23]
[4, 13, 20, 12, 18, 15, 4668, 17, 24, 3, 29, 16, 84, 2, 1, 14, 23]
[4, 13, 20, 12, 18, 15, 4159, 17, 24, 3, 29, 16, 1886, 2, 1, 14, 23]
[4, 13, 20, 12, 18, 15, 4466, 17, 862, 3, 29, 16, 4939, 2, 1, 14, 23]
[4, 13, 20, 12, 50, 15, 256, 17, 21, 3, 138, 16, 57, 2, 1, 14, 57]
[4, 13, 20, 12, 50, 15, 961, 17, 21, 3, 1242, 16, 57, 2, 1, 14, 57]
[4, 13, 20, 12, 50, 15, 203, 17, 21, 3, 1240, 16, 57, 2, 1, 14, 57]
[4, 13, 20, 12, 50, 15, 548, 17, 21, 3, 138, 16, 57, 2, 1, 14, 57]
[4, 13, 34, 12, 18, 15, 263, 17, 21, 3, 29, 16, 65, 2, 1, 14, 65]
[4, 13, 34, 12, 18, 15, 263, 17, 21, 3, 651, 16, 65, 2, 1, 14, 65]
[4, 13, 34, 12, 18, 15, 2016, 17, 21, 3, 651, 16, 65, 2, 1, 14, 65]
[4, 13, 34, 12, 18, 15, 2143, 17, 2143, 3, 1154, 16, 26, 2, 1, 14, 26]
[4, 13, 34, 12, 18, 15, 4709, 17, 24, 3, 29, 16, 4936, 2, 1, 14, 23]
[4, 13, 34, 12, 18, 15, 2122, 17, 2122, 3, 1190, 16, 26, 2, 1, 14, 26]
[4, 13, 34, 12, 18, 15, 236, 17, 21, 3, 684, 16, 65, 2, 1, 14, 342]
[4, 13, 34, 12, 18, 15, 236, 17, 21, 3, 787, 16, 65, 2, 1, 14, 357]
[4, 13, 34, 12, 18, 15, 551, 17, 21, 3, 684, 16, 65, 2, 1, 14, 65]
[4, 13, 34, 12, 18, 15, 318, 17, 21, 3, 1149, 16, 65, 2, 1, 14, 65]
[4, 13, 34, 12, 18, 15, 212, 17, 21, 3, 134, 16, 65, 2, 1, 14, 791]
[4, 13, 34, 12, 18, 15, 212, 17, 21, 3, 134, 16, 65, 2, 1, 14, 342]
[4, 13, 34, 12, 18, 15, 212, 17, 21, 3, 134, 16, 65, 2, 1, 14, 916]
[4, 13, 34, 12, 18, 15, 212, 17, 21, 3, 134, 16, 65, 2, 1, 14, 1195]
[4, 13, 34, 12, 18, 15, 212, 17, 21, 3, 134, 16, 65, 2, 1, 14, 1194]
[4, 13, 34, 12, 18, 15, 212, 17, 21, 3, 134, 16, 65, 2, 1, 14, 789]
[4, 13, 34, 12, 18, 15, 212, 17, 21, 3, 134, 16, 65, 2, 1, 14, 790]
[4, 13, 34, 12, 18, 15, 212, 17, 21, 3, 134, 16, 65, 2, 1, 14, 23]
[4, 13, 34, 12, 18, 15, 212, 17, 21, 3, 134, 16, 65, 2, 1, 14, 65]
[4, 13, 34, 12, 18, 15, 182, 17, 21, 3, 134, 16, 65, 2, 1, 14, 791]
[4, 13, 34, 12, 18, 15, 182, 17, 21, 3, 134, 16, 65, 2, 1, 14, 342]
[4, 13, 34, 12, 18, 15, 182, 17, 21, 3, 134, 16, 65, 2, 1, 14, 916]
[4, 13, 34, 12, 18, 15, 182, 17, 21, 3, 134, 16, 65, 2, 1, 14, 1195]
[4, 13, 34, 12, 18, 15, 182, 17, 21, 3, 134, 16, 65, 2, 1, 14, 1194]
[4, 13, 34, 12, 18, 15, 182, 17, 21, 3, 134, 16, 65, 2, 1, 14, 789]
[4, 13, 34, 12, 18, 15, 182, 17, 21, 3, 134, 16, 65, 2, 1, 14, 790]
[4, 13, 34, 12, 18, 15, 182, 17, 21, 3, 134, 16, 65, 2, 1, 14, 23]
[4, 13, 34, 12, 18, 15, 182, 17, 21, 3, 134, 16, 65, 2, 1, 14, 65]
[4, 13, 34, 12, 18, 15, 126, 17, 21, 3, 2166, 16, 65, 2, 1, 14, 65]
[4, 13, 34, 12, 50, 15, 263, 17, 21, 3, 29, 16, 57, 2, 1, 14, 57]
[4, 13, 34, 12, 50, 15, 263, 17, 21, 3, 651, 16, 57, 2, 1, 14, 57]
[4, 13, 34, 12, 50, 15, 2004, 17, 21, 3, 651, 16, 57, 2, 1, 14, 57]
[4, 13, 934, 12, 50, 15, 578, 17, 21, 3, 781, 16, 57, 2, 1, 14, 57]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 792, 16, 1, 2, 2426, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 797, 16, 1, 2, 2393, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 797, 16, 1, 2, 2394, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 785, 16, 1, 2, 2427, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 3927, 16, 1, 2, 0, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 1224, 16, 1, 2, 2389, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 1953, 16, 1, 2, 4991, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 288, 16, 1, 2, 2414, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 200, 16, 1, 2, 2400, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 785, 16, 1, 2, 2428, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 1224, 16, 1, 2, 2390, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 1224, 16, 1, 2, 2391, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 3702, 16, 1, 2, 2397, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 1953, 16, 1, 2, 3181, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 348, 16, 1, 2, 2392, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 200, 16, 1, 2, 2688, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 784, 16, 1, 2, 2430, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 781, 16, 1, 2, 2422, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 31, 16, 1, 2, 0, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 786, 16, 1, 2, 2429, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 134, 16, 1, 2, 2431, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 288, 16, 1, 2, 1428, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 3926, 16, 1, 2, 2342, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 31, 16, 1, 2, 0, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 31, 16, 1, 2, 0, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 574, 16, 1, 2, 2385, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 574, 16, 1, 2, 2387, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 574, 16, 1, 2, 2386, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 675, 16, 1, 2, 2388, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 185, 16, 1, 2, 4974, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 94, 16, 1, 2, 2421, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 134, 16, 1, 2, 3261, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 3922, 16, 1, 2, 4994, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 287, 16, 1, 2, 3262, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 304, 16, 1, 2, 3260, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 340, 16, 1, 2, 3154, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 1947, 16, 1, 2, 4992, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 3696, 16, 1, 2, 2424, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 192, 16, 1, 2, 2374, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 1131, 16, 1, 2, 2384, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 1131, 16, 1, 2, 2383, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 31, 16, 1, 2, 0, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 138, 16, 1, 2, 3263, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 242, 16, 1, 2, 3264, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 3698, 16, 1, 2, 2423, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 345, 16, 1, 2, 3265, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 288, 16, 1, 2, 3266, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 31, 16, 1, 2, 2395, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 194, 16, 1, 2, 3267, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 31, 16, 1, 2, 217, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 31, 16, 1, 2, 0, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 340, 16, 1, 2, 2425, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 1229, 16, 1, 2, 4993, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 29, 16, 1, 2, 4995, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 293, 16, 1, 2, 4979, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 293, 16, 1, 2, 4983, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 293, 16, 1, 2, 4980, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 3982, 16, 1, 2, 4977, 14]
[4, 13, 21, 12, 21, 15, 21, 17, 21, 3, 293, 16, 1, 2, 4978, 14]
[4, 119, 264, 6, 1338, 30, 2273, 3, 653, 306, 1111, 1055, 264, 583, 121, 1, 216, 979, 116, 100, 307, 100]
[4, 119, 1368, 6, 2296, 30, 216, 3, 185, 306, 2396, 2303, 121, 231, 216, 188, 116, 100, 307, 353]
[4, 119, 982, 6, 667, 30, 216, 3, 224, 306, 666, 668, 121, 231, 216, 188, 116, 100, 307, 353]
[4, 119, 873, 6, 667, 30, 216, 3, 224, 306, 666, 668, 121, 231, 216, 188, 116, 100, 307, 353]
[4, 119, 874, 6, 667, 30, 216, 3, 224, 306, 666, 668, 121, 231, 216, 188, 116, 100, 307, 353]
[4, 119, 1627, 6, 667, 30, 216, 3, 224, 306, 666, 668, 121, 231, 216, 188, 116, 100, 307, 353]
[4, 109, 1, 119, 264, 3, 0, 121, 1, 30, 196]
[4, 109, 188, 119, 0, 3, 21, 121, 1, 30, 196]
[4, 109, 188, 119, 1627, 3, 21, 121, 1, 30, 196]
[4, 109, 188, 119, 874, 3, 21, 121, 1, 30, 196]
[4, 109, 188, 119, 873, 3, 21, 121, 1, 30, 196]
[4, 109, 2834, 119, 634, 3, 21, 121, 613, 30, 31]
[4, 109, 1360, 119, 634, 3, 21, 121, 613, 30, 18]
[4, 109, 1360, 119, 634, 3, 21, 121, 613, 30, 18]
[4, 109, 1, 119, 264, 3, 3753, 121, 1, 30, 295]
[4, 109, 979, 119, 264, 3, 3753, 121, 1, 30, 20]
[4, 109, 1631, 119, 634, 3, 236, 121, 613, 30, 31]
[4, 109, 1360, 119, 634, 3, 21, 121, 613, 30, 18]
[4, 109, 1, 119, 264, 3, 2510, 121, 1, 30, 295]
[4, 109, 979, 119, 264, 3, 2510, 121, 1, 30, 20]
[4, 109, 1631, 119, 634, 3, 236, 121, 613, 30, 31]
[4, 109, 1, 119, 264, 3, 2510, 121, 1, 30, 196]
[4, 109, 1360, 119, 634, 3, 21, 121, 613, 30, 18]
[4, 109, 1, 119, 264, 3, 1866, 121, 1, 30, 295]
[4, 109, 979, 119, 264, 3, 1866, 121, 1, 30, 20]
[4, 109, 188, 119, 1368, 3, 3897, 121, 231, 30, 219]
[4, 109, 1631, 119, 634, 3, 236, 121, 613, 30, 31]
[4, 109, 188, 119, 2284, 3, 1986, 121, 231, 30, 219]
[4, 109, 188, 119, 982, 3, 1986, 121, 231, 30, 219]
[4, 109, 188, 119, 873, 3, 1986, 121, 231, 30, 219]
[4, 109, 188, 119, 874, 3, 1986, 121, 231, 30, 219]
[4, 109, 1, 119, 264, 3, 1866, 121, 1, 30, 196]
[4, 109, 188, 119, 874, 3, 21, 121, 1, 30, 196]
[4, 109, 188, 119, 873, 3, 21, 121, 1, 30, 196]
[4, 109, 188, 119, 982, 3, 21, 121, 1, 30, 196]
[4, 109, 188, 119, 2284, 3, 21, 121, 1, 30, 196]
[4, 109, 2834, 119, 634, 3, 21, 121, 613, 30, 31]
[4, 109, 1360, 119, 634, 3, 21, 121, 613, 30, 18]
[4, 109, 1, 119, 264, 3, 653, 121, 1, 30, 295]
[4, 109, 979, 119, 264, 3, 653, 121, 1, 30, 20]
[4, 109, 188, 119, 1368, 3, 185, 121, 231, 30, 219]
[4, 109, 188, 119, 982, 3, 224, 121, 231, 30, 219]
[4, 109, 188, 119, 873, 3, 224, 121, 231, 30, 219]
[4, 109, 188, 119, 874, 3, 224, 121, 231, 30, 219]
[4, 109, 188, 119, 1627, 3, 224, 121, 231, 30, 219]
[4, 109, 1631, 119, 634, 3, 236, 121, 613, 30, 31]
[4, 1049, 0, 33, 26]
[4, 1049, 0, 33, 357]
[4, 1049, 0, 0, 33, 237]
[4, 1049, 0, 33, 0]
[4, 1049, 0, 33, 0]
[4, 1049, 0, 33, 0]
[4, 1049, 0, 33, 0]
[4, 37, 21, 35, 21, 38, 44, 36, 21, 40, 2862, 43, 21, 41, 2288, 39, 2862, 2, 0, 30, 2862, 42, 21]
[4, 37, 21, 35, 21, 38, 44, 36, 21, 40, 664, 43, 21, 41, 2288, 39, 5479, 2, 664, 30, 5479, 42, 21]
[4, 37, 1805, 35, 1805, 38, 44, 36, 1805, 40, 2879, 43, 0, 41, 0, 39, 2879, 2, 0, 30, 0, 42, 1805]
[4, 37, 21, 35, 21, 38, 44, 36, 21, 40, 2720, 43, 21, 41, 0, 39, 2720, 2, 0, 30, 2720, 42, 21]
[4, 37, 682, 35, 132, 38, 44, 36, 682, 40, 32, 43, 848, 41, 176, 39, 32, 2, 175, 30, 32, 42, 64]
[4, 37, 1301, 35, 68, 38, 44, 36, 1274, 40, 54, 43, 1177, 41, 75, 39, 54, 2, 100, 30, 74, 42, 67]
[4, 37, 21, 35, 21, 38, 44, 36, 21, 40, 2831, 43, 21, 41, 2288, 39, 2831, 2, 0, 30, 2831, 42, 21]
[4, 37, 2206, 35, 64, 38, 44, 36, 2206, 40, 32, 43, 670, 41, 113, 39, 32, 2, 111, 30, 32, 42, 64]
[4, 37, 3717, 35, 0, 38, 44, 36, 3717, 40, 32, 43, 0, 41, 0, 39, 32, 2, 0, 30, 32, 42, 64]
[4, 37, 64, 35, 64, 38, 44, 36, 64, 40, 32, 43, 0, 41, 0, 39, 32, 2, 0, 30, 32, 42, 64]
[4, 37, 21, 35, 21, 38, 44, 36, 21, 40, 220, 43, 21, 41, 0, 39, 220, 2, 3172, 30, 220, 42, 21]
[4, 37, 21, 35, 21, 38, 44, 36, 21, 40, 2823, 43, 21, 41, 2288, 39, 2823, 2, 0, 30, 2823, 42, 21]
[4, 37, 21, 35, 21, 38, 44, 36, 21, 40, 220, 43, 21, 41, 0, 39, 220, 2, 0, 30, 220, 42, 21]
[4, 37, 21, 35, 21, 38, 44, 36, 21, 40, 220, 43, 21, 41, 0, 39, 220, 2, 0, 30, 220, 42, 21]
[4, 37, 21, 35, 21, 38, 44, 36, 21, 40, 220, 43, 21, 41, 0, 39, 220, 2, 0, 30, 220, 42, 21]
[4, 37, 21, 35, 21, 38, 44, 36, 21, 40, 220, 43, 21, 41, 0, 39, 220, 2, 0, 30, 220, 42, 21]
[4, 37, 21, 35, 21, 38, 44, 36, 21, 40, 220, 43, 21, 41, 0, 39, 220, 2, 0, 30, 220, 42, 21]
[4, 37, 21, 35, 21, 38, 44, 36, 21, 40, 220, 43, 21, 41, 0, 39, 220, 2, 0, 30, 220, 42, 21]
